id,customer_id,product_id,quantity,unit_price,total_amount,status,payment_method,timestamp,ip_address,user_agent,session_id,discount_applied,tax_amount,shipping_cost
3950,637,34,1,308.15,299.52,completed,paypal,2025-05-22T15:19:02.302639,192.168.228.232,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_6) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/51.0.848.0 Safari/535.1",sess_0daa3048,30.81,22.19,0
3951,135,147,1,2876.32,3163.95,pending,bank_transfer,2025-05-12T06:17:53.302639,10.154.97.87,Opera/8.87.(X11; Linux i686; ayc-PE) Presto/2.9.173 Version/11.00,sess_1fa31a4e,0,287.63,0
3952,577,321,1,884.05,914.99,completed,credit_card,2025-05-29T16:06:19.302639,172.19.37.118,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/4.1),sess_1a38d309,88.41,119.35,0
3953,785,101,1,649.49,746.91,completed,paypal,2025-06-01T17:45:54.302639,192.0.2.1,Python/3.8,sess_d1ef0f9c,0,97.42,0
3954,367,155,1,172.33,176.81,completed,apple_pay,2025-05-06T16:45:46.302639,172.31.40.232,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.1),sess_f8419060,8.62,13.1,0
3955,44,276,1,1163.75,1216.12,completed,apple_pay,2025-05-23T06:46:41.302639,10.108.114.91,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_0; rv:1.9.6.20) Gecko/7925-08-10 05:42:45.491516 Firefox/3.8,sess_2079989d,58.19,110.56,0
3956,709,40,3,452.63,1283.21,completed,bank_transfer,2025-05-08T14:43:24.302639,192.168.91.57,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; te-IN) AppleWebKit/535.5.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6535.5.7",sess_e4ba92f8,135.79,61.11,0
3957,439,249,1,741.14,815.25,flagged,google_pay,2025-05-09T17:04:34.302639,192.0.2.1,curl/7.68.0,sess_21f87cef,0,74.11,0
3958,418,72,1,2237.97,2316.3,completed,credit_card,2025-05-10T13:51:45.302639,172.24.50.157,Opera/9.33.(X11; Linux x86_64; eu-ES) Presto/2.9.162 Version/10.00,sess_a9232751,223.8,302.13,0
3959,947,43,1,144.55,144.19,completed,apple_pay,2025-05-05T14:45:04.302639,192.168.50.104,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.0),sess_e630e14a,7.23,6.87,0
3960,982,62,1,341.77,375.95,completed,google_pay,2025-05-12T12:11:42.302639,10.9.157.254,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; bo-CN) AppleWebKit/535.40.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6535.40.5",sess_37b15764,0,34.18,0
3961,629,2,2,1054.91,2278.61,refunded,credit_card,2025-05-09T13:19:04.302639,192.168.181.204,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/52.0.802.0 Safari/533.2",sess_bce88f20,0,168.79,0
3962,93,442,1,1425.12,1539.13,completed,paypal,2025-05-11T02:09:29.302639,192.168.43.119,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ts-ZA) AppleWebKit/535.3.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6535.3.5",sess_3512866b,0,114.01,0
3963,367,70,3,435.71,1428.04,completed,apple_pay,2025-05-19T14:26:18.302639,172.26.20.137,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2 rv:3.0; sc-IT) AppleWebKit/531.39.2 (KHTML, like Gecko) Version/4.0 Safari/531.39.2",sess_98644810,65.36,186.27,0
3964,951,320,2,3050.87,6101.74,completed,google_pay,2025-05-24T05:45:56.302639,172.19.10.237,Opera/9.55.(X11; Linux x86_64; the-NP) Presto/2.9.160 Version/11.00,sess_44e154ce,0,0.0,0
3965,89,104,1,2870.79,3301.41,completed,bank_transfer,2025-05-31T11:06:08.302639,172.22.51.227,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.16.6 (KHTML, like Gecko) Version/5.0.2 Safari/534.16.6",sess_cfe11778,0,430.62,0
3966,180,312,1,2099.32,2414.22,completed,apple_pay,2025-05-24T10:48:36.302639,172.19.27.67,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.1),sess_67677791,0,314.9,0
3967,878,211,1,1183.39,1236.64,completed,credit_card,2025-06-02T13:52:03.302639,192.168.192.117,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; nr-ZA) AppleWebKit/531.13.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6531.13.5",sess_6e0c77f0,59.17,112.42,0
3968,637,329,1,541.33,560.28,completed,paypal,2025-06-01T07:45:05.302639,172.27.192.85,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.1),sess_df56964f,54.13,73.08,0
3969,746,402,3,317.75,943.72,failed,credit_card,2025-06-01T15:12:24.302639,192.168.120.152,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/4.1),sess_d557c694,95.33,85.79,0
3970,632,293,2,3942.26,7884.52,completed,google_pay,2025-05-15T17:26:59.302639,192.0.2.1,Python/3.8,sess_30d84e7a,0,0.0,0
3971,915,170,1,483.07,456.5,completed,google_pay,2025-05-16T07:43:18.302639,10.82.20.207,Mozilla/5.0 (Windows NT 6.1; lg-UG; rv:1.9.0.20) Gecko/3551-09-12 13:29:18.317375 Firefox/3.8,sess_8939fc59,48.31,21.74,0
3972,468,262,1,132.09,132.09,completed,paypal,2025-05-16T06:21:07.302639,192.168.49.17,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.1),sess_966e96c6,0,0.0,0
3973,367,437,1,205.32,204.81,completed,apple_pay,2025-05-22T07:53:55.302639,10.53.72.0,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_9 rv:3.0; zu-ZA) AppleWebKit/535.38.1 (KHTML, like Gecko) Version/5.1 Safari/535.38.1",sess_88f89804,10.27,9.75,0
3974,848,13,1,65.63,78.45,completed,apple_pay,2025-05-07T19:10:17.302639,172.19.70.39,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.0),sess_aac08e95,0,3.28,9.54
3975,457,375,1,1965.17,1965.17,refunded,credit_card,2025-06-02T13:32:03.302639,192.168.81.9,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.39.6 (KHTML, like Gecko) Version/4.0.4 Safari/532.39.6",sess_9c627e10,0,0.0,0
3976,445,254,1,488.64,561.94,pending,apple_pay,2025-05-24T12:22:07.302639,172.24.10.211,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.1),sess_7972309f,0,73.3,0
3977,573,225,13,195.11,2334.15,completed,apple_pay,2025-05-08T03:31:40.302639,198.51.100.1,curl/7.68.0,sess_af3474bc,375.18,172.9,0
3978,440,107,1,56.21,82.33,completed,apple_pay,2025-05-28T14:36:39.302639,172.27.178.177,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.1),sess_abc279b3,5.62,7.59,24.16
3979,938,474,1,418.78,418.78,completed,bank_transfer,2025-06-01T18:51:23.302639,192.168.71.143,Mozilla/5.0 (Windows NT 5.2; ro-RO; rv:1.9.0.20) Gecko/3591-09-04 13:08:53.034447 Firefox/3.6.14,sess_7d05a76a,0,0.0,0
3980,304,109,1,2293.7,2293.7,completed,apple_pay,2025-05-23T17:18:03.302639,172.17.54.32,Mozilla/5.0 (Android 4.3; Mobile; rv:50.0) Gecko/50.0 Firefox/50.0,sess_423c4a7f,0,0.0,0
3981,181,234,1,844.75,886.99,completed,google_pay,2025-05-05T14:39:15.302639,192.168.16.76,Opera/8.32.(X11; Linux x86_64; br-FR) Presto/2.9.189 Version/10.00,sess_f62e2314,0,42.24,0
3982,471,189,1,1801.6,1981.76,completed,credit_card,2025-05-27T05:07:45.302639,10.230.50.56,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/56.0.883.0 Mobile/54X831 Safari/531.0",sess_d76f63a6,0,180.16,0
3983,879,298,1,1060.02,1166.02,failed,credit_card,2025-05-11T06:38:56.302639,192.168.177.198,Mozilla/5.0 (Android 4.0; Mobile; rv:8.0) Gecko/8.0 Firefox/8.0,sess_d0e96afd,0,106.0,0
3984,615,190,1,152.67,152.29,completed,paypal,2025-06-01T04:01:51.302639,10.152.113.90,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/5.0),sess_6b084c0e,7.63,7.25,0
3985,593,52,1,352.33,316.05,completed,apple_pay,2025-05-22T09:48:28.302639,10.240.176.70,Mozilla/5.0 (Windows NT 6.1; ms-MY; rv:1.9.0.20) Gecko/6238-05-31 04:25:32.149109 Firefox/3.6.10,sess_f02e7152,59.69,23.41,0
3986,358,107,1,56.21,67.4,completed,google_pay,2025-05-28T07:07:09.302639,10.190.26.117,Mozilla/5.0 (Windows 98; Win 9x 4.90; sv-SE; rv:1.9.1.20) Gecko/8494-07-21 16:22:43.218262 Firefox/5.0,sess_5cd69472,0,5.62,5.57
3987,862,142,1,588.5,588.5,completed,apple_pay,2025-05-24T09:16:27.302639,192.0.2.1,curl/7.68.0,sess_e9d1b837,0,0.0,0
3988,81,344,1,416.19,457.81,completed,apple_pay,2025-05-29T11:38:52.302639,172.30.248.71,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/30.0.874.0 Safari/535.0",sess_542afafe,0,41.62,0
3989,534,60,2,1021.31,2231.56,completed,credit_card,2025-05-11T21:07:57.302639,172.27.29.253,Opera/8.98.(X11; Linux i686; nan-TW) Presto/2.9.173 Version/10.00,sess_d6654844,102.13,291.07,0
3990,770,15,1,12242.13,12854.24,completed,apple_pay,2025-05-11T14:27:34.302639,192.168.62.69,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_1 rv:6.0; ku-TR) AppleWebKit/534.43.7 (KHTML, like Gecko) Version/5.0 Safari/534.43.7",sess_0f35f3ad,0,612.11,0
3991,923,239,5,3248.57,16665.16,completed,bank_transfer,2025-05-26T17:50:02.302639,10.84.97.51,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.1),sess_aecc6250,812.14,1234.46,0
3992,711,214,1,1283.81,1348.0,completed,apple_pay,2025-05-30T15:28:10.302639,10.104.86.168,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_5) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/39.0.837.0 Safari/532.2",sess_11c31dda,0,64.19,0
3993,577,107,1,56.21,73.72,completed,credit_card,2025-05-04T06:39:37.302639,192.168.130.25,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_5) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/13.0.880.0 Safari/536.0",sess_93ba5d36,5.62,5.06,18.07
3994,795,93,1,136.72,150.39,completed,apple_pay,2025-06-01T15:24:18.302639,10.63.44.79,"Mozilla/5.0 (Linux; Android 4.4.4) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/15.0.891.0 Safari/531.1",sess_227ce0c7,0,13.67,0
3995,400,21,1,2812.82,3037.85,completed,bank_transfer,2025-05-06T09:22:22.302639,192.168.117.127,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/42.0.849.0 Safari/536.0",sess_aa7b21a8,0,225.03,0
3996,936,32,1,2832.54,3059.14,completed,credit_card,2025-05-26T14:47:39.302639,203.0.113.1,curl/7.68.0,sess_9226d719,0,226.6,0
3997,874,413,1,831.49,829.41,completed,google_pay,2025-05-30T10:47:53.302639,172.17.152.69,"Mozilla/5.0 (Linux; Android 2.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/28.0.854.0 Safari/533.2",sess_aefcb29a,41.57,39.5,0
3998,803,492,2,135.32,267.93,completed,apple_pay,2025-05-21T23:08:22.302639,172.19.45.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.1),sess_1baec799,27.06,24.36,0
3999,637,308,1,628.11,-100,completed,paypal,2025-05-28T09:06:09.302639,172.21.125.15,Opera/9.66.(Windows CE; de-BE) Presto/2.9.176 Version/10.00,sess_bb7af43e,62.81,28.26,0
4000,849,448,2,20.84,62.52,completed,credit_card,2025-05-06T09:00:22.302639,10.12.60.137,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.0),sess_1bed77d1,0,6.25,14.58
4001,542,195,1,564.75,579.43,completed,bank_transfer,2025-05-18T20:41:04.302639,10.101.227.206,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/4865-07-07 19:58:04.242630 Firefox/3.6.20,sess_ea7a8db4,28.24,42.92,0
4002,232,315,5,48.56,279.22,completed,credit_card,2025-05-23T01:17:36.302639,203.0.113.1,Python/3.8,sess_043f22fb,0,36.42,0
4003,479,462,1,358.29,412.03,completed,credit_card,2025-06-01T15:26:11.302639,10.251.75.23,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/3.0),sess_1d27d2a4,0,53.74,0
4004,181,473,1,400.35,440.39,completed,google_pay,2025-05-21T15:09:28.302639,192.168.87.108,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/5.0),sess_0b0957bd,0,40.04,0
4005,849,146,1,143.02,164.47,completed,credit_card,2025-05-18T18:10:08.302639,172.31.28.67,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_2 rv:4.0; hsb-DE) AppleWebKit/534.42.4 (KHTML, like Gecko) Version/5.0 Safari/534.42.4",sess_6d65ee87,0,21.45,0
4006,899,172,1,483.45,531.79,completed,apple_pay,2025-05-28T22:17:03.302639,172.20.24.24,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2; rv:1.9.6.20) Gecko/4397-07-07 05:20:45.638519 Firefox/3.8,sess_35924f8c,0,48.34,0
4007,693,97,3,328.1,981.84,completed,bank_transfer,2025-05-20T22:36:52.302639,10.228.100.50,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_2 rv:4.0; sr-RS) AppleWebKit/533.47.3 (KHTML, like Gecko) Version/4.0.2 Safari/533.47.3",sess_2b9d3e74,49.22,46.75,0
4008,937,474,1,418.78,460.66,completed,paypal,2025-05-11T05:23:52.302639,10.26.51.42,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.36.3 (KHTML, like Gecko) Version/5.0 Safari/531.36.3",sess_f3a41263,0,41.88,0
4009,998,459,2,586.75,1226.31,completed,google_pay,05/05/2025 17:02:59,10.80.148.161,"Mozilla/5.0 (Linux; Android 5.1.1) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/32.0.847.0 Safari/534.1",sess_1f6426ec,58.68,111.48,0
4010,317,38,1,42.16,60.18,completed,apple_pay,2025-05-14T14:18:21.302639,192.168.229.18,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0),sess_0bd41747,0,4.22,13.8
4011,579,270,4,204.04,816.16,completed,bank_transfer,05/16/2025 14:48:12,172.20.194.138,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.1),sess_a453fc07,0,0.0,0
4012,364,487,1,3091.26,3338.56,completed,paypal,2025-05-08T07:45:14.302639,10.156.248.189,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_4 rv:5.0; eu-FR) AppleWebKit/535.22.3 (KHTML, like Gecko) Version/4.0 Safari/535.22.3",sess_7ca131d5,0,247.3,0
4013,923,15,1,12242.13,12211.53,completed,paypal,2025-06-02T14:34:36.302639,192.168.52.73,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/3.1),sess_eaa67162,612.11,581.5,0
4014,963,243,1,238.77,238.17,completed,credit_card,05/04/2025 23:55:15,172.27.58.21,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.43.7 (KHTML, like Gecko) Version/5.1 Safari/534.43.7",sess_c436fee1,11.94,11.34,0
4015,214,21,1,2812.82,2911.27,completed,credit_card,2025-05-30T20:32:52.302639,10.79.212.172,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.1),sess_24756e2c,281.28,379.73,0
4016,503,318,1,275.9,303.49,completed,paypal,2025-05-30T11:47:35.302639,192.168.59.81,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_8) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/15.0.861.0 Safari/531.2",sess_bbdbeef7,0,27.59,0
4017,705,303,1,3402.52,3402.52,completed,paypal,2025-05-17T03:51:32.302639,192.168.48.67,Opera/9.99.(Windows NT 4.0; de-LU) Presto/2.9.186 Version/11.00,sess_a7653d08,0,0.0,0
4018,87,300,1,792.93,832.58,completed,paypal,2025-05-16T10:26:28.302639,172.23.135.0,Opera/9.36.(X11; Linux i686; li-BE) Presto/2.9.168 Version/12.00,sess_9c82aad7,0,39.65,0
4019,552,500,1,617.78,645.58,completed,apple_pay,2025-05-08T17:04:03.302639,172.24.20.164,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.0),sess_922aaa09,30.89,58.69,0
4020,635,63,1,1091.5,1119.88,completed,bank_transfer,2025-05-07T15:55:20.302639,192.168.123.224,"Mozilla/5.0 (Windows CE) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/39.0.870.0 Safari/536.1",sess_23305e65,54.58,82.95,0
4021,495,18,1,1326.05,1326.05,completed,google_pay,2025-05-18T12:59:48.302639,10.53.208.39,Opera/9.67.(X11; Linux i686; zu-ZA) Presto/2.9.179 Version/12.00,sess_7d740825,0,0.0,0
4022,113,206,1,1093.31,1093.31,completed,credit_card,2025-05-27T04:28:08.302639,172.25.243.11,Opera/9.37.(X11; Linux i686; aa-DJ) Presto/2.9.184 Version/11.00,sess_2e6e9ff3,0,0.0,0
4023,725,184,5,2148.56,10715.94,completed,credit_card,2025-06-02T11:31:19.302639,192.168.62.49,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_1 rv:3.0; ar-JO) AppleWebKit/532.49.7 (KHTML, like Gecko) Version/5.1 Safari/532.49.7",sess_53a00b00,537.14,510.28,0
4024,22,188,1,803.95,763.75,completed,apple_pay,2025-05-07T12:35:12.302639,192.168.17.170,"Mozilla/5.0 (Windows 98) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/56.0.801.0 Safari/536.1",sess_8e38895f,40.2,0.0,0
4025,56,255,1,730.42,728.59,completed,credit_card,2025-05-14T20:31:04.302639,192.168.110.160,Opera/8.21.(Windows NT 5.1; nso-ZA) Presto/2.9.160 Version/11.00,sess_4f39335e,36.52,34.69,0
4026,629,181,2,316.93,728.94,completed,bank_transfer,2025-05-13T14:42:07.302639,192.168.149.65,Opera/8.33.(Windows NT 6.1; tcy-IN) Presto/2.9.188 Version/10.00,sess_a6e01d4a,0,95.08,0
4027,53,277,1,995.69,1075.35,refunded,paypal,2025-05-22T10:15:57.302639,10.3.0.78,Opera/9.85.(X11; Linux i686; szl-PL) Presto/2.9.170 Version/10.00,sess_5d5f5f72,0,79.66,0
4028,49,261,1,399.88,410.28,completed,credit_card,2025-06-02T12:10:29.302639,172.28.5.226,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_7 rv:4.0; nso-ZA) AppleWebKit/532.20.1 (KHTML, like Gecko) Version/4.0.2 Safari/532.20.1",sess_0b938440,19.99,30.39,0
4029,604,128,1,489.82,529.01,completed,bank_transfer,2025-05-26T05:08:42.302639,10.242.188.35,"Mozilla/5.0 (iPad; CPU iPad OS 17_2 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/14.0.897.0 Mobile/63Z570 Safari/531.1",sess_72a6e806,0,39.19,0
4030,382,410,1,22742.05,23879.15,completed,bank_transfer,2025-05-19T22:26:23.302639,192.168.37.3,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.1),sess_6f41a006,0,1137.1,0
4031,419,112,3,2793.08,8408.2,completed,credit_card,2025-05-29T10:05:58.302639,10.146.0.75,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.0),sess_57af2a28,593.87,622.83,0
4032,330,173,4,47901.59,191127.34,completed,apple_pay,2025-06-03T12:01:43.302639,10.61.8.134,Opera/9.58.(Windows 95; bg-BG) Presto/2.9.188 Version/10.00,sess_cc3b007a,9580.32,9101.3,0
4033,595,417,1,399.81,459.78,completed,paypal,2025-05-30T10:13:47.302639,203.0.113.1,curl/7.68.0,sess_5598e269,0,59.97,0
4034,999,226,1,2368.42,2131.58,completed,bank_transfer,2025-05-15T15:35:36.302639,192.168.42.83,Opera/8.97.(X11; Linux x86_64; an-ES) Presto/2.9.182 Version/10.00,sess_64676234,236.84,0.0,0
4035,187,363,1,1795.26,1795.26,completed,credit_card,2025-05-13T14:10:07.302639,192.168.195.215,Mozilla/5.0 (Android 4.3.1; Mobile; rv:34.0) Gecko/34.0 Firefox/34.0,sess_baaaf131,0,0.0,0
4036,2,385,1,754.11,754.11,pending,google_pay,2025-05-10T15:06:25.302639,192.168.125.19,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/54.0.889.0 Mobile/72L431 Safari/533.2",sess_f7c46b1a,0,0.0,0
4037,702,93,3,136.72,381.62,failed,credit_card,2025-06-02T09:37:42.302639,10.190.42.72,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/20.0.823.0 Mobile/72F567 Safari/535.2",sess_8eb0af91,28.54,0.0,0
4038,743,293,2,3942.26,7805.67,refunded,paypal,2025-05-19T10:17:26.302639,172.22.127.214,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/7269-02-15 02:54:51.584564 Firefox/3.6.11,sess_e55eab27,788.45,709.61,0
4039,796,370,1,1026.97,1109.13,pending,bank_transfer,2025-05-17T06:15:23.302639,10.172.213.9,Opera/8.66.(X11; Linux x86_64; ms-MY) Presto/2.9.175 Version/10.00,sess_ca3e8060,0,82.16,0
4040,86,252,1,2609.69,2677.54,completed,apple_pay,2025-05-24T14:26:18.302639,10.19.228.157,"Mozilla/5.0 (Windows 95) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/46.0.810.0 Safari/536.0",sess_540460d9,130.48,198.34,0
4041,239,55,3,401.62,1204.86,completed,paypal,2025-05-24T03:58:34.302639,192.168.24.210,Opera/9.93.(Windows NT 6.0; bn-IN) Presto/2.9.163 Version/12.00,sess_fff91a06,0,0.0,0
4042,258,101,1,649.49,647.87,completed,paypal,2025-05-21T13:10:01.302639,172.29.45.138,Opera/9.62.(X11; Linux i686; nn-NO) Presto/2.9.189 Version/10.00,sess_d3e10822,32.47,30.85,0
4043,213,277,1,995.69,945.91,completed,credit_card,2025-05-13T18:33:52.302639,192.168.224.180,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.824.0 Safari/535.1",sess_ff3b7254,49.78,0.0,0
4044,659,175,1,34779.86,39996.84,completed,google_pay,2025-05-15T19:58:38.302639,172.29.203.240,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/532.45.2 (KHTML, like Gecko) Version/5.1 Safari/532.45.2",sess_257246dc,0,5216.98,0
4045,583,229,1,275.42,285.06,completed,credit_card,2025-05-31T12:34:49.302639,10.79.242.99,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9186-07-12 05:49:24.555450 Firefox/3.8,sess_e7840c9b,27.54,37.18,0
4046,79,11,1,1478.62,1615.39,completed,bank_transfer,2025-05-23T12:40:28.302639,172.27.63.247,Opera/8.74.(X11; Linux x86_64; zu-ZA) Presto/2.9.163 Version/10.00,sess_823fbbcf,73.93,210.7,0
4047,725,237,1,1719.27,1878.3,completed,bank_transfer,2025-05-08T05:38:30.302639,10.245.151.90,Mozilla/5.0 (Android 4.0.2; Mobile; rv:19.0) Gecko/19.0 Firefox/19.0,sess_c6e095ad,85.96,245.0,0
4048,505,21,2,2812.82,6075.69,completed,bank_transfer,2025-05-23T14:30:29.302639,10.126.223.213,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/8356-09-11 19:56:19.931763 Firefox/3.8,sess_6f12f3db,0,450.05,0
4049,425,399,1,157.59,172.17,completed,google_pay,2025-05-11T17:49:38.302639,192.168.245.144,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/23.0.889.0 Safari/535.1",sess_890c03c8,7.88,22.46,0
4050,33,53,1,828.66,865.95,completed,google_pay,2025-05-21T09:28:44.302639,192.168.158.51,Opera/8.64.(Windows NT 5.1; ky-KG) Presto/2.9.188 Version/10.00,sess_82e39a08,41.43,78.72,0
4051,2,316,1,540.51,540.51,completed,google_pay,2025-05-09T11:28:12.302639,172.23.254.110,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_8) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/23.0.886.0 Safari/533.2",sess_3ce2c98e,0,0.0,0
4052,119,491,1,923.88,923.88,completed,paypal,2025-05-08T18:36:37.302639,192.168.215.152,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/13.4k5543.0 Mobile/82O289 Safari/533.2",sess_869cac9e,0,0.0,0
4053,151,457,1,671.74,725.48,completed,credit_card,2025-05-13T19:51:23.302639,10.240.178.31,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/27.0.869.0 Safari/535.0",sess_cdfeb434,0,53.74,0
4054,159,437,3,205.32,585.16,completed,credit_card,2025-05-07T09:22:26.302639,172.19.80.35,Opera/8.91.(X11; Linux i686; am-ET) Presto/2.9.165 Version/11.00,sess_6f6f4b2f,30.8,0.0,0
4055,737,143,1,972.1,1020.71,pending,apple_pay,2025-05-18T13:29:10.302639,192.168.72.18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_7 rv:4.0; nn-NO) AppleWebKit/535.1.7 (KHTML, like Gecko) Version/4.0 Safari/535.1.7",sess_a0dbe310,0,48.61,0
4056,233,181,2,316.93,665.55,flagged,paypal,2025-05-17T08:19:16.302639,203.0.113.1,Mozilla/5.0 (compatible; Bot/1.0),sess_05519082,0,31.69,0
4057,38,204,1,506.26,506.26,completed,credit_card,2025-05-12T06:51:07.302639,172.17.187.27,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; as-IN) AppleWebKit/533.6.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6533.6.7",sess_bc8c23a0,0,0.0,0
4058,746,176,1,1170.25,1105.89,completed,apple_pay,2025-05-26T20:40:21.302639,192.168.34.140,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_4; rv:1.9.3.20) Gecko/5919-09-02 02:52:36.386353 Firefox/6.0,sess_5e706671,117.03,52.66,0
4059,506,387,1,137.58,158.22,completed,paypal,2025-05-20T17:50:00.302639,192.168.209.96,Opera/9.69.(X11; Linux i686; yo-NG) Presto/2.9.165 Version/12.00,sess_baacf705,0,20.64,0
